"","gene","term","estimate","statistic","p.value","lod","fdr"
"1060","211963_s_at","pheno$hasCancer",1.02416860926495,9.37946728772411,2.99753133777699e-13,19.8082418829978,2.07757358630434e-12
"1061","214720_x_at","pheno$hasCancer",1.49145855751565,9.37910131767689,3.00167986348968e-13,19.8068674043805,2.07980200242974e-12
"1062","200631_s_at","pheno$hasCancer",1.14185074892856,9.37872701751493,3.00592879344669e-13,19.8054616281642,2.08145156321854e-12
"1063","208703_s_at","pheno$hasCancer",1.64721443034625,9.37645288164282,3.03187443380402e-13,19.7969202898027,2.09681123552002e-12
"1064","200844_s_at","pheno$hasCancer",1.12236279613309,9.36931385051946,3.11479710927973e-13,19.7701041566391,2.14616648070749e-12
"1065","208336_s_at","pheno$hasCancer",1.37851496177213,9.36748037538213,3.13645954677941e-13,19.7632164128839,2.15775634704803e-12
"1066","204004_at","pheno$hasCancer",1.33067226937652,9.36077682630307,3.2169602768193e-13,19.7380309721087,2.2076848120839e-12
"1067","212612_at","pheno$hasCancer",1.01386485495761,9.35897068901918,3.23900296966953e-13,19.7312445927607,2.2200769970208e-12
"1068","221610_s_at","pheno$hasCancer",1.18817375760248,9.35859225459286,3.24364073193449e-13,19.7298226276559,2.22188891576072e-12
"1069","200840_at","pheno$hasCancer",1.02950469277784,9.35175321827185,3.32861511599153e-13,19.7041228556215,2.27380535345307e-12
"1070","208051_s_at","pheno$hasCancer",1.3652435824534,9.35066656608161,3.34232141813109e-13,19.7000390555239,2.28176924510463e-12
"1071","208190_s_at","pheno$hasCancer",1.67834819107129,9.34692660584512,3.38993034406384e-13,19.6859829518193,2.30931879721108e-12
"1072","200006_at","pheno$hasCancer",1.15670266523708,9.3466461894576,3.39352736828659e-13,19.6849289984916,2.30965089638149e-12
"1073","201584_s_at","pheno$hasCancer",1.41941196881229,9.34411948201803,3.42611226468151e-13,19.6754319880392,2.32898290402373e-12
"1074","218932_at","pheno$hasCancer",1.36011112789108,9.3433425676,3.43619464741403e-13,19.6725117277113,2.33512428570683e-12
"1075","200837_at","pheno$hasCancer",1.51519606616933,9.34294573187325,3.44135608480422e-13,19.6710200843948,2.33791883041745e-12
"1076","211025_x_at","pheno$hasCancer",1.45573845236999,9.34217044128699,3.45146240876386e-13,19.6681058494725,2.34335578471923e-12
"1077","214011_s_at","pheno$hasCancer",1.09385686212573,9.34115802552005,3.46470476194845e-13,19.6643002083643,2.35163010083757e-12
"1078","200805_at","pheno$hasCancer",1.11467739709325,9.34069921488555,3.4707228071286e-13,19.662575523656,2.35428055741999e-12
"1079","212117_at","pheno$hasCancer",1.08269992860137,9.33703566106628,3.5191551096006e-13,19.6488034519478,2.3856809646252e-12
"1080","201132_at","pheno$hasCancer",1.57931208069255,9.33331176602607,3.56908218291426e-13,19.6348033640382,2.41658639568151e-12
"1081","201862_s_at","pheno$hasCancer",1.69719363314424,9.33310198418588,3.57191588675209e-13,19.6340146479348,2.41777040414632e-12
"1082","200990_at","pheno$hasCancer",1.63645671790668,9.32684455020527,3.65748936490422e-13,19.6104868604829,2.46819610896913e-12
"1083","211997_x_at","pheno$hasCancer",1.27021663647489,9.32631445386652,3.66483278991693e-13,19.608493558199,2.47165463249755e-12
"1084","211549_s_at","pheno$hasCancer",3.03905258192529,9.32557205841229,3.67514213886737e-13,19.6057019147637,2.477108054458e-12
"1085","202352_s_at","pheno$hasCancer",1.24707552884996,9.324808542779,3.68577521382758e-13,19.6028308035819,2.48277294708948e-12
"1086","202216_x_at","pheno$hasCancer",1.1959260286099,9.31588142308155,3.81241940748295e-13,19.5692577219083,2.56188605720575e-12
"1087","200882_s_at","pheno$hasCancer",1.12469355219065,9.31149491815051,3.87624362485477e-13,19.5527584803739,2.59772441180869e-12
"1088","209604_s_at","pheno$hasCancer",1.88976995761992,9.31063219038821,3.88892238333192e-13,19.5495132546304,2.60465456771221e-12
"1089","201558_at","pheno$hasCancer",1.01829332847961,9.31049351312483,3.89096429140475e-13,19.5489916021026,2.60523910172392e-12
"1090","208843_s_at","pheno$hasCancer",1.23014927788828,9.31030828291089,3.89369333597288e-13,19.5482948320582,2.60566871408088e-12
"1091","200875_s_at","pheno$hasCancer",1.28478671430075,9.31029123327122,3.89394462948855e-13,19.5482306972441,2.60566871408088e-12
"1092","201095_at","pheno$hasCancer",1.13120079627976,9.30668010442267,3.94753824896034e-13,19.5346463299988,2.63836217161318e-12
"1093","215952_s_at","pheno$hasCancer",1.45460183474831,9.30280431566724,4.00588584053571e-13,19.5200651319401,2.67254952648674e-12
"1094","218016_s_at","pheno$hasCancer",1.28343742971975,9.29994386565137,4.04950398170397e-13,19.509302947468,2.70084098246961e-12
"1095","201911_s_at","pheno$hasCancer",1.5910525010574,9.29914150690528,4.06182450582203e-13,19.5062840208097,2.70824762008475e-12
"1096","205417_s_at","pheno$hasCancer",1.15663200561715,9.29815319498121,4.07705226358332e-13,19.502565358402,2.7159627978902e-12
"1097","205436_s_at","pheno$hasCancer",1.45561318456112,9.2968115982093,4.09781532985823e-13,19.4975172799113,2.72653386071158e-12
"1098","208716_s_at","pheno$hasCancer",1.47010946589205,9.29489337422018,4.12768744421233e-13,19.4902992393249,2.7439516503396e-12
"1099","221776_s_at","pheno$hasCancer",1.34239342577769,9.29357295390234,4.14837730499532e-13,19.4853304796172,2.7544186974735e-12
"1100","208625_s_at","pheno$hasCancer",1.49357769344199,9.29050428537084,4.1968646591431e-13,19.473782469314,2.78329569046684e-12
"1101","216976_s_at","pheno$hasCancer",1.10217470242069,9.28898412472227,4.22109517439336e-13,19.4680615079987,2.79769969574679e-12
"1102","218866_s_at","pheno$hasCancer",1.04794903588605,9.28888642553077,4.2226572501516e-13,19.467693820921,2.79790281014357e-12
"1103","217809_at","pheno$hasCancer",1.25229627925234,9.28740017557429,4.24649219171332e-13,19.4621002782444,2.81202334347542e-12
"1104","209268_at","pheno$hasCancer",1.12428410295988,9.2851868049328,4.28223907479715e-13,19.4537698518624,2.83401049313053e-12
"1105","203964_at","pheno$hasCancer",1.31290369245178,9.28416002828484,4.29892460515661e-13,19.4499052495489,2.84252038506542e-12
"1106","221688_s_at","pheno$hasCancer",1.10501395343948,9.28200888513866,4.33409391935713e-13,19.4418084466911,2.86152932755659e-12
"1107","200090_at","pheno$hasCancer",1.10845576078282,9.2810094025632,4.35053294110019e-13,19.4380463082978,2.87153215422202e-12
"1108","213892_s_at","pheno$hasCancer",1.15621811544436,9.27723621150811,4.41316007563187e-13,19.4238429360052,2.90856095727018e-12
"1109","201797_s_at","pheno$hasCancer",1.32572582719025,9.2756359517841,4.43999423722292e-13,19.4178187389001,2.92538118237842e-12
"1110","201446_s_at","pheno$hasCancer",1.23574274759563,9.2752382938325,4.44668784202956e-13,19.4163217174004,2.92892536754196e-12
"1111","212201_at","pheno$hasCancer",1.09960007556453,9.268487913691,4.56187567906731e-13,19.3909072421543,2.99859220521112e-12
"1112","200604_s_at","pheno$hasCancer",1.72077696756903,9.26597206110344,4.60556979501542e-13,19.3814343447166,3.02196442115219e-12
"1113","201689_s_at","pheno$hasCancer",1.83182898593976,9.26097393710536,4.69362796355713e-13,19.3626134237848,3.07612093858658e-12
"1114","218226_s_at","pheno$hasCancer",1.29825786834114,9.25847967918643,4.73820401030189e-13,19.3532202739766,3.10168625033951e-12
"1115","209868_s_at","pheno$hasCancer",1.26054729210122,9.25379014447249,4.8231693170138e-13,19.3355585071503,3.1489798385883e-12
"1116","218840_s_at","pheno$hasCancer",1.49051657105518,9.25326660009462,4.83274954513876e-13,19.3335866161602,3.15431043099962e-12
"1117","212812_at","pheno$hasCancer",1.16003387992863,9.24751131642806,4.93933469437849e-13,19.311908266609,3.22010517831585e-12
"1118","209249_s_at","pheno$hasCancer",1.07472116118493,9.24490765368079,4.98832718544064e-13,19.3021001820158,3.24445109962562e-12
"1119","200977_s_at","pheno$hasCancer",1.56851313890329,9.24102154597637,5.0623620394519e-13,19.287460039527,3.28876423688358e-12
"1120","200794_x_at","pheno$hasCancer",1.03532477683009,9.23823435425297,5.11614107983641e-13,19.2769590760898,3.31983027612099e-12
"1121","210541_s_at","pheno$hasCancer",1.51932571560427,9.23768173411339,5.12687200274578e-13,19.2748769600694,3.32582500253811e-12
"1122","209149_s_at","pheno$hasCancer",1.17663196251953,9.23648499026167,5.1501883645421e-13,19.270367882014,3.3390063231624e-12
"1123","204142_at","pheno$hasCancer",1.03470771063032,9.2344998918968,5.18909984119344e-13,19.2628881898456,3.3612997605033e-12
"1124","213088_s_at","pheno$hasCancer",1.20536198018072,9.23326934123862,5.21336918640784e-13,19.2582514098953,3.37460343389496e-12
"1125","222266_at","pheno$hasCancer",1.2452056647529,9.2327198401178,5.22424348563398e-13,19.2561808202676,3.38013407637578e-12
"1126","207483_s_at","pheno$hasCancer",1.21576195260979,9.23054408763563,5.26752483534755e-13,19.2479820656531,3.40714821207691e-12
"1127","212034_s_at","pheno$hasCancer",1.24555252960854,9.22973587156275,5.28369407226344e-13,19.244936415223,3.41562387618933e-12
"1128","204019_s_at","pheno$hasCancer",2.02840783733138,9.2260017140745,5.35905063417184e-13,19.2308640611315,3.45920316168347e-12
"1129","204630_s_at","pheno$hasCancer",1.10509875777438,9.22176433434092,5.44587285756424e-13,19.2148939005122,3.50926503427137e-12
"1130","211762_s_at","pheno$hasCancer",1.79901876707764,9.21691051773523,5.54706588909737e-13,19.1965986540624,3.56725163655863e-12
"1131","218206_x_at","pheno$hasCancer",1.37921798283489,9.21288195394752,5.63248901260186e-13,19.1814125251899,3.62009670227307e-12
"1132","201752_s_at","pheno$hasCancer",1.18504692692383,9.20722402198159,5.75470106664072e-13,19.1600820665206,3.69119182118466e-12
"1133","200654_at","pheno$hasCancer",1.06820649623898,9.20623489819977,5.77633858414012e-13,19.1563527917297,3.70187381853305e-12
"1134","216338_s_at","pheno$hasCancer",1.12428175750768,9.20532731698336,5.79626431183876e-13,19.1529308851156,3.7125081247687e-12
"1135","201572_x_at","pheno$hasCancer",1.10924633139695,9.20131020860582,5.88529257610308e-13,19.1377841397536,3.7619614019881e-12
"1136","212611_at","pheno$hasCancer",1.15070351134317,9.19896631645416,5.93787268594767e-13,19.1289457482767,3.79216888581921e-12
"1137","214055_x_at","pheno$hasCancer",1.58706442288045,9.19640468315971,5.99587793421851e-13,19.1192857834397,3.82387372662253e-12
"1138","211285_s_at","pheno$hasCancer",1.06216019560071,9.19210033638907,6.09463138749252e-13,19.1030528145852,3.88019060592845e-12
"1139","218120_s_at","pheno$hasCancer",1.08535525209389,9.19166370562964,6.10473984183908e-13,19.1014060664374,3.88551607814054e-12
"1140","201946_s_at","pheno$hasCancer",2.24178824383868,9.19137683552287,6.11139036006948e-13,19.1003241305419,3.8886382465285e-12
"1141","201014_s_at","pheno$hasCancer",1.39430396944329,9.19082108203823,6.12429515190267e-13,19.0982280770453,3.89573705023829e-12
"1142","221884_at","pheno$hasCancer",1.92573954325687,9.1876854854727,6.19762010650378e-13,19.0864015406909,3.93900652690313e-12
"1143","208737_at","pheno$hasCancer",1.3984731737713,9.18687848928286,6.21663392643674e-13,19.083357662577,3.94883847727451e-12
"1144","200708_at","pheno$hasCancer",1.14171752240143,9.18014704415879,6.37753848001537e-13,19.0579655299648,4.04412891150206e-12
"1145","201816_s_at","pheno$hasCancer",1.2727680208987,9.17342561970383,6.54238377183742e-13,19.0326075481948,4.13562556172641e-12
"1146","212416_at","pheno$hasCancer",1.16494243186332,9.17286263265988,6.55638424271205e-13,19.0304833964748,4.14221463227538e-12
"1147","206445_s_at","pheno$hasCancer",1.53753117458153,9.17099305104927,6.60309392610494e-13,19.0234292768132,4.1669992057603e-12
"1148","208837_at","pheno$hasCancer",1.27586400422678,9.17065066941826,6.61168419094452e-13,19.0221374059967,4.17005827418105e-12
"1149","208113_x_at","pheno$hasCancer",1.19905334992447,9.1694994994988,6.64064925903094e-13,19.0177937545116,4.18651282235654e-12
"1150","203345_s_at","pheno$hasCancer",1.00264609843903,9.16894463132336,6.65465608145347e-13,19.0157000603377,4.19360015449739e-12
"1151","200772_x_at","pheno$hasCancer",1.33239123759198,9.1677954988219,6.68375879417795e-13,19.0113639391442,4.2107491436434e-12
"1152","201054_at","pheno$hasCancer",1.26302527301412,9.16727296695387,6.69703464492405e-13,19.0093921893233,4.21672853893311e-12
"1153","213594_x_at","pheno$hasCancer",1.2256753574686,9.1665870059233,6.71450297638862e-13,19.0068037138527,4.22653304584372e-12
"1154","216905_s_at","pheno$hasCancer",1.59561705764891,9.16597462459046,6.73013628075121e-13,19.0044928596347,4.23398155685994e-12
"1155","203428_s_at","pheno$hasCancer",1.37430811432179,9.1594031087917,6.90022070765189e-13,18.9796929958863,4.33242090810389e-12
"1156","202333_s_at","pheno$hasCancer",1.13960695131795,9.1589835012063,6.91122672538472e-13,18.9781093456277,4.33810887666895e-12
"1157","208820_at","pheno$hasCancer",1.40754756727421,9.15842867310716,6.92580659730651e-13,18.9760153350204,4.34481273670554e-12
"1158","209216_at","pheno$hasCancer",1.15840615626524,9.15718811241814,6.95851828852425e-13,18.9713331701332,4.3628774063924e-12
"1159","216242_x_at","pheno$hasCancer",1.44172990839893,9.15291549874719,7.07237450742518e-13,18.9552063904509,4.42803374961942e-12
"1160","214007_s_at","pheno$hasCancer",1.79512732718594,9.15224835912972,7.09032074227159e-13,18.9526881717763,4.43802295224825e-12
"1161","208772_at","pheno$hasCancer",1.10028405801179,9.15046913485044,7.1384066375341e-13,18.945972049005,4.46304013389107e-12
"1162","211404_s_at","pheno$hasCancer",1.65501840014326,9.14091911244087,7.40217028465725e-13,18.9099188177284,4.61248770841772e-12
"1163","208654_s_at","pheno$hasCancer",1.65748915779617,9.13989405490315,7.43105780037432e-13,18.9060485912873,4.62660690041187e-12
"1164","210625_s_at","pheno$hasCancer",1.22003513953624,9.13936618492042,7.4459780960335e-13,18.9040555229779,4.63460139424342e-12
"1165","204608_at","pheno$hasCancer",1.18430305083207,9.13924498665546,7.44940802746685e-13,18.9035979139537,4.63544147098698e-12
"1166","202416_at","pheno$hasCancer",1.07818435926514,9.13464220433493,7.58085043202088e-13,18.8862182992658,4.7093417947232e-12
"1167","216232_s_at","pheno$hasCancer",1.17084119657506,9.1340721104915,7.59729221868842e-13,18.88406556901,4.71692567592739e-12
"1168","216483_s_at","pheno$hasCancer",1.05767216904867,9.13147645727535,7.67260670106063e-13,18.8742638029634,4.76103300249886e-12
"1169","210621_s_at","pheno$hasCancer",1.24225838112426,9.12978637833806,7.72204857550029e-13,18.8678814013187,4.79037885322586e-12
"1170","212018_s_at","pheno$hasCancer",1.34655009750296,9.12845570150433,7.76120180151269e-13,18.862856084404,4.81105561406877e-12
"1171","208905_at","pheno$hasCancer",1.28769913573453,9.12508663077248,7.86122683104208e-13,18.8501321240033,4.86923349035717e-12
"1172","202298_at","pheno$hasCancer",1.02663595874234,9.12505163412855,7.86227262859808e-13,18.8499999475756,4.86923349035717e-12
"1173","208616_s_at","pheno$hasCancer",1.08582161569732,9.1220651994028,7.95203302398444e-13,18.8387203313937,4.92072068518315e-12
"1174","203228_at","pheno$hasCancer",1.20879933203516,9.12162428790087,7.96537210838173e-13,18.8370549709813,4.92487199475777e-12
"1175","201476_s_at","pheno$hasCancer",1.23632047728241,9.12087472237052,7.98810070298377e-13,18.834223762828,4.93576451994696e-12
"1176","208510_s_at","pheno$hasCancer",2.17734630984082,9.10464634080309,8.49649854488011e-13,18.772916207767,5.21707018670608e-12
"1177","201392_s_at","pheno$hasCancer",1.23378234517071,9.09703936575019,8.74588829672344e-13,18.7441715005381,5.35691668267973e-12
"1178","212199_at","pheno$hasCancer",1.2547472990594,9.09414480980131,8.84270654980385e-13,18.7332325706265,5.41026990799778e-12
"1179","201418_s_at","pheno$hasCancer",1.02470296287436,9.09379154159689,8.85459636881577e-13,18.731897476298,5.41605739462865e-12
"1180","218242_s_at","pheno$hasCancer",1.08248551125148,9.09314771026543,8.87630693104358e-13,18.7294642418343,5.42486964740658e-12
"1181","200786_at","pheno$hasCancer",1.19981393426347,9.09003113258881,8.98215985694004e-13,18.7176852916594,5.47604563863734e-12
"1182","218671_s_at","pheno$hasCancer",1.27189250298628,9.08921120034415,9.01021873735886e-13,18.7145862733283,5.4901477748036e-12
"1183","201924_at","pheno$hasCancer",1.11038320736657,9.08810242686807,9.04830229177834e-13,18.7103954669183,5.5103394361218e-12
"1184","203460_s_at","pheno$hasCancer",1.27612639161546,9.08009389512288,9.32822504425918e-13,18.6801229713731,5.66846216025588e-12
"1185","208679_s_at","pheno$hasCancer",1.50069461407461,9.08009178505871,9.32829993342831e-13,18.6801149946124,5.66846216025588e-12
"1186","203138_at","pheno$hasCancer",1.50251346842035,9.07595410265607,9.47632134293727e-13,18.6644724860682,5.74900268131422e-12
"1187","205740_s_at","pheno$hasCancer",1.05736292807436,9.07557189779113,9.49011293805006e-13,18.6630274939474,5.75580257481136e-12
"1188","211503_s_at","pheno$hasCancer",1.31448298124584,9.07079775314121,9.66409494091328e-13,18.6449770600288,5.85813459108734e-12
"1189","209163_at","pheno$hasCancer",1.04671772394171,9.06962417683551,9.70735196417668e-13,18.6405396487471,5.87955759221932e-12
"1190","202675_at","pheno$hasCancer",1.28064980422887,9.06926840535747,9.72050381716466e-13,18.6391944197241,5.88432454653301e-12
"1191","204389_at","pheno$hasCancer",1.54577460443117,9.06725594962425,9.79523660397693e-13,18.6315848187687,5.92795375465557e-12
"1192","202871_at","pheno$hasCancer",1.04180074826027,9.06423664722685,9.90844386957498e-13,18.6201674945296,5.98822606649436e-12
"1193","218309_at","pheno$hasCancer",1.92109774373697,9.06127307245451,1.0020841108853e-12,18.6089602216784,6.04478620542967e-12
"1194","209896_s_at","pheno$hasCancer",1.22687700336631,9.0605284061334,1.0049284488748e-12,18.606144030898,6.06030328180709e-12
"1195","206854_s_at","pheno$hasCancer",1.12713929074029,9.05528008661087,1.02520658129133e-12,18.586294651277,6.16424129814212e-12
"1196","204992_s_at","pheno$hasCancer",1.28058909283184,9.05315533039186,1.03353263289015e-12,18.5782581298824,6.20425852874226e-12
"1197","201991_s_at","pheno$hasCancer",1.11587478972289,9.04356517188514,1.07196678306634e-12,18.5419807426502,6.41424162918026e-12
"1198","210667_s_at","pheno$hasCancer",1.05266601200771,9.04223354274835,1.07741595619882e-12,18.5369429399809,6.43820320514301e-12
"1199","202225_at","pheno$hasCancer",1.20157753915617,9.03856543602157,1.09257072255375e-12,18.5230651092575,6.52001966006031e-12
"1200","218477_at","pheno$hasCancer",1.40263036074573,9.03730134478631,1.09784281998678e-12,18.5182823393777,6.54642039558576e-12
"1201","201674_s_at","pheno$hasCancer",1.08819706198697,9.0332495946931,1.11491432014392e-12,18.5029514696721,6.63913302933378e-12
"1202","210406_s_at","pheno$hasCancer",1.1419538394284,9.02734744445636,1.14026101720262e-12,18.4806169029756,6.77739030310107e-12
"1203","218563_at","pheno$hasCancer",1.33880382707666,9.02581441107909,1.14693887680318e-12,18.4748152595227,6.81163086135533e-12
"1204","200739_s_at","pheno$hasCancer",1.02889448975416,9.02563928664742,1.14770421323231e-12,18.4741525037165,6.81435997427537e-12
"1205","213189_at","pheno$hasCancer",1.15338951421752,9.02372158986249,1.15611868946199e-12,18.4668948578066,6.86249141110326e-12
"1206","218605_at","pheno$hasCancer",1.32545416458342,9.02135134449208,1.1666046256956e-12,18.4579241308759,6.91920438498139e-12
"1207","218795_at","pheno$hasCancer",1.39336533307813,9.0177878707041,1.18254962889189e-12,18.4444365687764,7.00259191618334e-12
"1208","202326_at","pheno$hasCancer",1.04596507843058,9.01462945566252,1.19686526433824e-12,18.4324813370915,7.07983771840963e-12
"1209","202407_s_at","pheno$hasCancer",1.11183329184479,9.01279682989475,1.20525146232572e-12,18.4255441402116,7.12377144164565e-12
"1210","212181_s_at","pheno$hasCancer",1.46700110998541,9.01222516917623,1.20787948356041e-12,18.4233801320343,7.13551922910305e-12
"1211","201947_s_at","pheno$hasCancer",1.7092219916842,9.00897627200087,1.22292501165405e-12,18.4110810445944,7.21865908203634e-12
"1212","209109_s_at","pheno$hasCancer",1.84003621913942,9.00482970306765,1.24240167408251e-12,18.3953825695218,7.32020374168542e-12
"1213","220741_s_at","pheno$hasCancer",1.16634327477794,9.00339095212844,1.24923219808923e-12,18.3899353099669,7.35835079831411e-12
"1214","214670_at","pheno$hasCancer",1.37547308576323,9.0026473873766,1.2527770856572e-12,18.3871200366753,7.3753320474767e-12
"1215","201987_at","pheno$hasCancer",1.04431186628189,8.99970949319919,1.26688247279071e-12,18.375996225253,7.44460499504097e-12
"1216","202824_s_at","pheno$hasCancer",1.26046429387104,8.98725282797782,1.32848512488972e-12,18.3288241757849,7.76360714343502e-12
"1217","212399_s_at","pheno$hasCancer",1.02260136306051,8.97806288467653,1.3758554614436e-12,18.2940155028162,8.01521235224779e-12
"1218","203431_s_at","pheno$hasCancer",1.33209356052556,8.9766043795782,1.38352806593292e-12,18.288490563601,8.05569790780853e-12
"1219","208821_at","pheno$hasCancer",1.12829286098717,8.97653272183761,1.38390613496055e-12,18.2882191140636,8.05579425426486e-12
"1220","202599_s_at","pheno$hasCancer",1.44949081891052,8.97327924976938,1.4011814419363e-12,18.2758941101437,8.14359052443052e-12
"1221","217791_s_at","pheno$hasCancer",1.03412855570063,8.97090685029758,1.41391496001898e-12,18.2669063505933,8.21117202348263e-12
"1222","211185_s_at","pheno$hasCancer",1.06732179897721,8.95948291931974,1.47687937920883e-12,18.2236213923864,8.56121311314003e-12
"1223","217971_at","pheno$hasCancer",1.15946194015927,8.95535658080009,1.50030880773115e-12,18.2079844717969,8.68347562666834e-12
"1224","202024_at","pheno$hasCancer",1.05194578813265,8.9533657570477,1.51174601391637e-12,18.200439725197,8.73832332765203e-12
"1225","212628_at","pheno$hasCancer",1.0588712782636,8.94892904969114,1.53755106080422e-12,18.1836246297264,8.85990439304381e-12
"1226","210993_s_at","pheno$hasCancer",1.18163567505047,8.94706437820205,1.54852821172515e-12,18.1765571099925,8.91624138032858e-12
"1227","207614_s_at","pheno$hasCancer",1.11879665256474,8.94653420682119,1.55166364255733e-12,18.1745475966037,8.9273743731229e-12
"1228","207508_at","pheno$hasCancer",1.37968483927043,8.94495273244152,1.56105443783017e-12,18.1685531992365,8.97786569290136e-12
"1229","201097_s_at","pheno$hasCancer",1.20316529956772,8.94426775747582,1.56513953137441e-12,18.1659568240598,8.99329659041154e-12
"1230","209092_s_at","pheno$hasCancer",1.20759862603727,8.93874406875898,1.5984772352815e-12,18.1450182256914,9.16123154160946e-12
"1231","202537_s_at","pheno$hasCancer",1.50587518470972,8.93858449707234,1.59945085186014e-12,18.1444133060195,9.1633780119481e-12
"1232","217983_s_at","pheno$hasCancer",1.6783607697923,8.93854790304579,1.59967421202164e-12,18.1442745816114,9.1633780119481e-12
"1233","212861_at","pheno$hasCancer",1.15099047425388,8.93295838901333,1.63416192129049e-12,18.1230841447624,9.34891658334169e-12
"1234","215684_s_at","pheno$hasCancer",1.75524330390832,8.93258425064121,1.63649689542124e-12,18.1216656666061,9.35987174555221e-12
"1235","200967_at","pheno$hasCancer",1.75583072030152,8.92934710429069,1.65684028518881e-12,18.1093921908246,9.4616535302056e-12
"1236","212250_at","pheno$hasCancer",1.40872902840851,8.92855918114475,1.66183022632169e-12,18.1064047066296,9.48528763655897e-12
"1237","200752_s_at","pheno$hasCancer",1.47360835916052,8.91982658880768,1.71815595682437e-12,18.0732912946146,9.78672525202388e-12
"1238","206656_s_at","pheno$hasCancer",1.14653744072507,8.91883493740787,1.72467231252477e-12,18.0695306740217,9.81882297904689e-12
"1239","218220_at","pheno$hasCancer",1.00058687880978,8.91766845548696,1.73236932371154e-12,18.0651069573307,9.86012404604449e-12
"1240","210137_s_at","pheno$hasCancer",1.15231725938367,8.91379270102423,1.7581922562693e-12,18.0504080147647,9.99433623633896e-12
"1241","202413_s_at","pheno$hasCancer",1.32250962846605,8.91302713240387,1.76333858116851e-12,18.0475044410862,1.00210338189691e-11
"1242","211047_x_at","pheno$hasCancer",1.2252563683223,8.91165984672172,1.77256748361369e-12,18.0423186303377,1.00621254037084e-11
"1243","215780_s_at","pheno$hasCancer",1.59185875919298,8.91070191653724,1.77906222853691e-12,18.0386853349885,1.00949436308856e-11
"1244","208651_x_at","pheno$hasCancer",1.80823559709914,8.90687692416638,1.80523492273679e-12,18.0241770249241,1.02252287197112e-11
"1245","209187_at","pheno$hasCancer",1.22627961119585,8.90621733899855,1.80978713390853e-12,18.0216750939877,1.02484083112792e-11
"1246","200616_s_at","pheno$hasCancer",1.32234024028395,8.89795903712345,1.86776911414084e-12,17.9903471958536,1.05552876414913e-11
"1247","209903_s_at","pheno$hasCancer",1.30506913081534,8.89326452116006,1.90155826676178e-12,17.9725363897868,1.07299120937586e-11
"1248","214550_s_at","pheno$hasCancer",1.05949108227466,8.88858818687657,1.9358274381422e-12,17.9547930251247,1.09039541971998e-11
"1249","201723_s_at","pheno$hasCancer",1.63491808244421,8.88451471815847,1.96618420378753e-12,17.9393358580001,1.10609650626098e-11
"1250","217722_s_at","pheno$hasCancer",1.29387305770886,8.88398442335285,1.97017116823832e-12,17.9373235181909,1.10778006918633e-11
"1251","209194_at","pheno$hasCancer",1.27963058858601,8.88100706786362,1.99270746116234e-12,17.9260248135053,1.11875788251651e-11
"1252","213617_s_at","pheno$hasCancer",1.21151495108929,8.87888600074729,2.00892018496081e-12,17.9179752425315,1.12672460310802e-11
"1253","208882_s_at","pheno$hasCancer",1.00812440149904,8.87525039725693,2.03701850983471e-12,17.9041771904157,1.14162181726979e-11
"1254","203484_at","pheno$hasCancer",1.34947648352712,8.86910976314653,2.08537734440802e-12,17.8808698151562,1.16637709250612e-11
"1255","212251_at","pheno$hasCancer",1.23640974251424,8.86640269733473,2.10706095980728e-12,17.8705940525614,1.17584871944367e-11
"1256","213061_s_at","pheno$hasCancer",1.61957881232536,8.86594063774626,2.11078463630012e-12,17.8688400679271,1.17733702254507e-11
"1257","218185_s_at","pheno$hasCancer",1.20252478417171,8.86493705861328,2.11889514559133e-12,17.8650304166888,1.18126946532929e-11
"1258","209127_s_at","pheno$hasCancer",1.29557055297753,8.86309282190707,2.13388125546791e-12,17.8580293934558,1.18925417632303e-11
"1259","208623_s_at","pheno$hasCancer",1.61281610750422,8.86235709516223,2.13988939196221e-12,17.8552363892145,1.19207888302735e-11
"1260","222203_s_at","pheno$hasCancer",1.06803730902241,8.8609750220231,2.15122176808133e-12,17.8499895900624,1.19792450233916e-11
"1261","211733_x_at","pheno$hasCancer",1.39848742874218,8.858385429822,2.17261789911224e-12,17.8401583011613,1.20880011600295e-11
"1262","218640_s_at","pheno$hasCancer",1.32743147313587,8.85343708755821,2.21409952830144e-12,17.8213708228186,1.22973030381707e-11
"1263","200996_at","pheno$hasCancer",1.42778184309911,8.85033571767682,2.24050296136054e-12,17.8095949269348,1.24315556494016e-11
"1264","201301_s_at","pheno$hasCancer",1.7891739878872,8.84949390558363,2.24772415535444e-12,17.8063984540887,1.24685181363612e-11
"1265","201015_s_at","pheno$hasCancer",1.59706861625954,8.84905238346955,2.25152094692659e-12,17.8047219162912,1.24833643345024e-11
"1266","213511_s_at","pheno$hasCancer",1.09314906357095,8.84609939276285,2.27708092555455e-12,17.7935085434986,1.26156624227081e-11
"1267","201036_s_at","pheno$hasCancer",1.32229523498865,8.84550276726219,2.28228039792945e-12,17.7912429088362,1.2638184420244e-11
"1268","218167_at","pheno$hasCancer",1.16739556903172,8.84158037391179,2.31676163184206e-12,17.7763473477356,1.28036704966113e-11
"1269","201017_at","pheno$hasCancer",1.19904929718324,8.84106526208334,2.32132863604729e-12,17.7743910967912,1.28193719943102e-11
"1270","202171_at","pheno$hasCancer",1.31418172893464,8.84053293736926,2.32605775717766e-12,17.7723694571015,1.28423055012858e-11
